0.000000 18.342773
2.691650 18.343494
5.383301 18.345655
8.074951 18.349251
10.766602 18.354273
13.458252 18.360685
16.149902 18.368353
18.841553 18.375850
21.533203 18.391805
24.224854 18.402872
26.916504 18.416493
29.608154 18.431786
32.299805 18.448665
34.991455 18.467167
37.683105 18.487620
40.374756 18.500752
43.066406 18.529861
45.758057 18.554695
48.449707 18.580816
51.141357 18.608416
53.833008 18.637534
56.524658 18.668131
59.216309 18.699263
61.907959 18.735427
64.599609 18.770635
67.291260 18.807767
69.982910 18.846614
72.674561 18.887159
75.366211 18.929399
78.057861 18.973273
80.749512 19.019831
83.441162 19.066899
86.132812 19.116156
88.824463 19.167256
91.516113 19.220192
94.207764 19.274954
96.899414 19.331441
99.591064 19.386142
102.282715 19.452230
104.974365 19.514431
107.666016 19.578966
110.357666 19.645618
113.049316 19.714366
115.740967 19.785179
118.432617 19.857665
121.124268 19.935515
123.815918 20.012115
126.507568 20.091865
129.199219 20.174067
131.890869 20.258700
134.582520 20.345795
137.274170 20.435402
139.965820 20.529035
142.657471 20.622285
145.349121 20.719732
148.040771 20.819904
150.732422 20.922876
153.424072 21.028726
156.115723 21.137573
158.807373 21.249972
161.499023 21.363000
164.190674 21.481442
166.882324 21.602726
169.573975 21.727272
172.265625 21.855220
174.957275 21.986715
177.648926 22.122080
180.340576 22.254541
183.032227 22.401744
185.723877 22.548345
188.415527 22.698775
191.107178 22.853287
193.798828 23.012034
196.490479 23.175160
199.182129 23.342842
201.873779 23.515049
204.565430 23.692174
207.257080 23.874259
209.948730 24.061484
212.640381 24.254040
215.332031 24.452161
218.023682 24.656384
220.715332 24.861996
223.406982 25.079815
226.098633 25.301937
228.790283 25.530419
231.481934 25.765612
234.173584 26.007790
236.865234 26.257197
239.556885 26.513196
242.248535 26.779590
244.940186 27.052569
247.631836 27.334166
250.323486 27.624669
253.015137 27.924459
255.706787 28.233997
258.398438 28.554253
261.090088 28.880770
263.781738 29.223065
266.473389 29.575638
269.165039 29.940069
271.856689 30.317019
274.548340 30.707115
277.239990 31.111010
279.931641 31.529513
282.623291 31.962981
285.314941 32.412581
288.006592 32.879013
290.698242 33.363158
293.389893 33.865934
296.081543 34.388185
298.773193 34.929132
301.464844 35.502052
304.156494 36.089052
306.848145 36.702525
309.539795 37.342589
312.231445 38.010735
314.923096 38.708741
317.614746 39.438708
320.306396 40.197094
322.998047 41.000892
325.689697 41.839550
328.381348 42.719580
331.072998 43.644150
333.764648 44.616650
336.456299 45.640795
339.147949 46.720419
341.839600 47.861523
344.531250 49.067244
347.222900 50.344224
349.914551 51.698738
352.606201 53.137904
355.297852 54.669700
357.989502 56.302763
360.681152 58.054595
363.372803 59.921341
366.064453 61.928682
368.756104 64.089407
371.447754 66.421379
374.139404 68.945543
376.831055 71.686485
379.522705 74.674464
382.214355 77.938570
384.906006 81.526029
387.597656 85.483676
390.289307 89.871768
392.980957 94.764230
395.672607 100.252916
398.364258 106.453338
401.055908 113.514056
403.747559 121.624649
406.439209 131.039166
409.130859 142.098381
411.822510 155.273566
414.514160 171.235108
417.205811 190.970058
419.897461 215.995572
422.589111 248.759956
425.280762 293.515251
427.972412 358.308903
430.664062 460.472678
433.355713 645.423215
436.047363 1082.287700
438.739014 3384.241493
441.430664 2975.648145
444.122314 1030.222525
446.813965 621.771123
449.505615 444.645422
452.197266 345.700905
454.888916 282.536261
457.580566 238.717461
460.272217 206.534876
462.963867 181.905222
465.655518 162.444372
468.347168 146.681723
471.038818 133.655188
473.730469 122.709755
476.422119 113.384068
479.113770 105.344300
481.805420 98.339365
484.497070 92.184989
487.188721 86.733965
489.880371 81.872578
492.572021 77.510313
495.263672 73.574371
497.955322 70.006175
500.646973 66.744356
503.338623 63.776247
506.030273 61.046026
508.721924 58.530210
511.413574 56.204781
514.105225 54.049012
516.796875 52.044954
519.488525 50.174606
522.180176 48.434700
524.871826 46.801253
527.563477 45.269191
530.255127 43.829206
532.946777 42.473252
535.638428 41.194205
538.330078 39.985641
541.021729 38.842824
543.713379 37.758955
546.405029 36.730666
549.096680 35.753636
551.788330 34.824139
554.479980 33.938804
557.171631 33.094541
559.863281 32.285529
562.554932 31.519020
565.246582 30.782398
567.938232 30.077205
570.629883 29.401429
573.321533 28.753220
576.013184 28.130731
578.704834 27.530593
581.396484 26.963823
584.088135 26.408832
586.779785 25.876351
589.471436 25.363632
592.163086 24.869452
594.854736 24.392792
597.546387 23.932733
600.238037 23.488565
602.929688 23.059126
605.621338 22.644024
608.312988 22.242468
611.004639 21.853810
613.696289 21.477437
616.387939 21.112739
619.079590 20.758656
621.771240 20.417375
624.462891 20.084629
627.154541 19.761891
629.846191 19.448559
632.537842 19.144211
635.229492 18.848452
637.921143 18.560849
640.612793 18.282339
643.304443 18.009729
645.996094 17.745003
648.687744 17.487322
651.379395 17.236374
654.071045 16.991859
656.762695 16.753367
659.454346 16.517297
662.145996 16.296963
664.837646 16.075565
667.529297 15.860034
670.220947 15.649799
672.912598 15.444606
675.604248 15.244246
678.295898 15.048405
680.987549 14.858292
683.679199 14.671110
686.370850 14.488535
689.062500 14.310080
691.754150 14.135572
694.445801 13.964845
697.137451 13.797615
699.829102 13.623603
702.520752 13.475941
705.212402 13.319100
707.904053 13.165810
710.595703 13.015772
713.287354 12.868870
715.979004 12.725068
718.670654 12.584878
721.362305 12.444031
724.053955 12.309373
726.745605 12.176696
729.437256 12.046509
732.128906 11.918808
734.820557 11.793557
737.512207 11.670758
740.203857 11.547015
742.895508 11.431346
745.587158 11.315285
748.278809 11.201315
750.970459 11.089453
753.662109 10.979725
756.353760 10.872365
759.045410 10.770784
761.737061 10.656950
764.428711 10.556545
767.120361 10.456346
769.812012 10.357584
772.503662 10.260378
775.195312 10.164685
777.886963 10.070161
780.578613 9.982511
783.270264 9.888555
785.961914 9.798857
788.653564 9.710795
791.345215 9.624204
794.036865 9.539018
796.728516 9.455191
799.420166 9.372580
802.111816 9.291580
804.803467 9.211627
807.495117 9.132917
810.186768 9.055401
812.878418 8.979021
815.570068 8.903662
818.261719 8.828648
820.953369 8.760647
823.645020 8.686550
826.336670 8.615488
829.028320 8.545673
831.719971 8.476942
834.411621 8.409241
837.103271 8.342558
839.794922 8.278105
842.486572 8.211726
845.178223 8.147850
847.869873 8.084808
850.561523 8.022589
853.253174 7.961120
855.944824 7.900165
858.636475 7.837745
861.328125 7.787798
864.019775 7.726886
866.711426 7.669148
869.403076 7.612514
872.094727 7.556747
874.786377 7.501771
877.478027 7.447554
880.169678 7.393770
882.861328 7.341233
885.552979 7.289146
888.244629 7.237733
890.936279 7.186987
893.627930 7.136898
896.319580 7.087462
899.011230 7.038761
901.702881 6.990304
904.394531 6.942784
907.086182 6.895839
909.777832 6.849515
912.469482 6.803857
915.161133 6.759024
917.852783 6.715997
920.544434 6.656117
923.236084 6.622778
925.927734 6.580539
928.619385 6.538218
931.311035 6.496229
934.002686 6.454660
936.694336 6.413527
939.385986 6.372649
942.077637 6.332811
944.769287 6.293022
947.460938 6.253711
950.152588 6.214843
952.844238 6.176399
955.535889 6.138338
958.227539 6.100423
960.919189 6.065110
963.610840 6.027516
966.302490 5.991089
968.994141 5.955145
971.685791 5.919630
974.377441 5.884542
977.069092 5.849952
979.760742 5.819625
982.452393 5.780752
985.144043 5.747317
987.835693 5.714074
990.527344 5.681126
993.218994 5.648462
995.910645 5.615980
998.602295 5.582787
1001.293945 5.555406
1003.985596 5.522728
1006.677246 5.491549
1009.368896 5.460851
1012.060547 5.430519
1014.752197 5.400518
1017.443848 5.370823
1020.135498 5.342115
1022.827148 5.312449
1025.518799 5.283662
1028.210449 5.255174
1030.902100 5.226972
1033.593750 5.199050
1036.285400 5.171390
1038.977051 5.143869
1041.668701 5.117146
1044.360352 5.090244
1047.052002 5.063675
1049.743652 5.037387
1052.435303 5.011382
1055.126953 4.985692
1057.818604 4.960544
1060.510254 4.931299
1063.201904 4.908907
1065.893555 4.884309
1068.585205 4.859805
1071.276855 4.835500
1073.968506 4.811425
1076.660156 4.787625
1079.351807 4.764800
1082.043457 4.739975
1084.735107 4.716943
1087.426758 4.694006
1090.118408 4.671285
1092.810059 4.648836
1095.501709 4.626798
1098.193359 4.606117
1100.885010 4.576233
1103.576660 4.558361
1106.268311 4.537276
1108.959961 4.516043
1111.651611 4.494890
1114.343262 4.473864
1117.034912 4.452942
1119.726562 4.430454
1122.418213 4.412197
1125.109863 4.391758
1127.801514 4.371575
1130.493164 4.351586
1133.184814 4.331782
1135.876465 4.312178
1138.568115 4.292927
1141.259766 4.272841
1143.951416 4.253962
1146.643066 4.235019
1149.334717 4.216205
1152.026367 4.197539
1154.718018 4.179026
1157.409668 4.160677
1160.101318 4.141456
1162.792969 4.124310
1165.484619 4.106395
1168.176270 4.088607
1170.867920 4.070944
1173.559570 4.053383
1176.251221 4.035836
1178.942871 4.017313
1181.634521 4.003337
1184.326172 3.985686
1187.017822 3.968756
1189.709473 3.952074
1192.401123 3.935593
1195.092773 3.919355
1197.784424 3.903701
1200.476074 3.881055
1203.167725 3.869574
1205.859375 3.854047
1208.551025 3.838410
1211.242676 3.822830
1213.934326 3.807339
1216.625977 3.791944
1219.317627 3.776568
1222.009277 3.761559
1224.700928 3.746463
1227.392578 3.731475
1230.084229 3.716564
1232.775879 3.701684
1235.467529 3.686683
1238.159180 3.670541
1240.850830 3.665152
1243.542480 3.646250
1246.234131 3.631479
1248.925781 3.617198
1251.617432 3.603136
1254.309082 3.589220
1257.000732 3.575390
1259.692383 3.560397
1262.384033 3.548597
1265.075684 3.535097
1267.767334 3.521788
1270.458984 3.508623
1273.150635 3.495613
1275.842285 3.482834
1278.533936 3.470952
1281.225586 3.454791
1283.917236 3.443399
1286.608887 3.431092
1289.300537 3.418770
1291.992188 3.406533
1294.683838 3.394417
1297.375488 3.382453
1300.067139 3.370138
1302.758789 3.359068
1305.450439 3.347814
1308.142090 3.337013
1310.833740 3.326999
1313.525391 3.318653
1316.217041 3.315360
1318.908691 3.353915
1321.600342 3.223633
1324.291992 3.242288
1326.983643 3.237777
1329.675293 3.229510
1332.366943 3.220011
1335.058594 3.210036
1337.750244 3.200112
1340.441895 3.184672
1343.133545 3.177667
1345.825195 3.167366
1348.516846 3.156905
1351.208496 3.146425
1353.900146 3.135971
1356.591797 3.125593
1359.283447 3.115803
1361.975098 3.104386
1364.666748 3.094235
1367.358398 3.084022
1370.050049 3.073844
1372.741699 3.063720
1375.433350 3.053663
1378.125000 3.043745
1380.816650 3.033139
1383.508301 3.023555
1386.199951 3.013733
1388.891602 3.003935
1391.583252 2.994173
1394.274902 2.984430
1396.966553 2.974616
1399.658203 2.961715
1402.349854 2.956527
1405.041504 2.946788
1407.733154 2.937305
1410.424805 2.927919
1413.116455 2.918593
1415.808105 2.909289
1418.499756 2.899773
1421.191406 2.891898
1423.883057 2.882373
1426.574707 2.873296
1429.266357 2.864326
1431.958008 2.855427
1434.649658 2.846590
1437.341309 2.837795
1440.032959 2.834041
1442.724609 2.820581
1445.416260 2.811992
1448.107910 2.803507
1450.799561 2.795142
1453.491211 2.786970
1456.182861 2.779285
1458.874512 2.775214
1461.566162 2.756393
1464.257812 2.750893
1466.949463 2.743296
1469.641113 2.735404
1472.332764 2.727451
1475.024414 2.719521
1477.716064 2.711745
1480.407715 2.701425
1483.099365 2.695273
1485.791016 2.687533
1488.482666 2.679761
1491.174316 2.672019
1493.865967 2.664338
1496.557617 2.656791
1499.249268 2.650443
1501.940918 2.640472
1504.632568 2.633252
1507.324219 2.625790
1510.015869 2.618302
1512.707520 2.610809
1515.399170 2.603274
1518.090820 2.595386
1520.782471 2.591160
1523.474121 2.582174
1526.165771 2.574715
1528.857422 2.567427
1531.549072 2.560223
1534.240723 2.553084
1536.932373 2.546030
1539.624023 2.539846
1542.315674 2.531652
1545.007324 2.524755
1547.698975 2.517838
1550.390625 2.510947
1553.082275 2.504091
1555.773926 2.497275
1558.465576 2.490521
1561.157227 2.483656
1563.848877 2.476992
1566.540527 2.470328
1569.232178 2.463698
1571.923828 2.457105
1574.615479 2.450552
1577.307129 2.444041
1579.998779 2.435824
1582.690430 2.431158
1585.382080 2.424796
1588.073730 2.418506
1590.765381 2.412320
1593.457031 2.406325
1596.148682 2.400849
1598.840332 2.399270
1601.531982 2.381227
1604.223633 2.378264
1606.915283 2.372815
1609.606934 2.367006
1612.298584 2.361111
1614.990234 2.355240
1617.681885 2.349619
1620.373535 2.338732
1623.065186 2.336472
1625.756836 2.330759
1628.448486 2.324904
1631.140137 2.319008
1633.831787 2.313066
1636.523438 2.306960
1639.215088 2.298818
1641.906738 2.297372
1644.598389 2.290902
1647.290039 2.285006
1649.981689 2.279244
1652.673340 2.273554
1655.364990 2.267928
1658.056641 2.262431
1660.748291 2.256076
1663.439941 2.250959
1666.131592 2.245496
1668.823242 2.240039
1671.514893 2.234620
1674.206543 2.229272
1676.898193 2.224118
1679.589844 2.222521
1682.281494 2.211986
1684.973145 2.207065
1687.664795 2.201872
1690.356445 2.196637
1693.048096 2.191402
1695.739746 2.186180
1698.431396 2.180969
1701.123047 2.175812
1703.814697 2.170639
1706.506348 2.165497
1709.197998 2.160377
1711.889648 2.155278
1714.581299 2.150197
1717.272949 2.145117
1719.964600 2.135001
1722.656250 2.135225
1725.347900 2.130210
1728.039551 2.125238
1730.731201 2.120292
1733.422852 2.115362
1736.114502 2.110431
1738.806152 2.105331
1741.497803 2.101097
